Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
California,2020,20,5/16/2020,"5,681","5,237",28,"1,177",186,313,79,240,50,76,85,"1,200",328,500,480,,,,,,,,,,,,,,,
California,2020,21,5/23/2020,"5,526","5,103",31,"1,045",197,332,80,220,53,81,99,"1,212",299,485,463,,,,,,,,,,,,,,,
California,2020,22,5/30/2020,"5,584","5,163",22,"1,120",205,301,98,235,41,66,85,"1,243",341,461,441,,,,,,,,,,,,,,,
California,2020,23,6/6/2020,"5,506","5,068",37,"1,085",184,319,85,203,47,61,105,"1,187",321,445,422,,,,,,,,,,,,,,,
California,2020,24,6/13/2020,"5,551","5,085",28,"1,115",184,338,82,212,49,69,121,"1,128",316,442,410,,,,,,,,,,,,,,,
California,2020,25,6/20/2020,"5,473","5,043",27,"1,026",212,348,81,209,51,69,126,"1,151",334,453,414,,,,,,,,,,,,,,,
California,2020,26,6/27/2020,"5,679","5,257",23,"1,148",214,311,91,218,43,85,149,"1,185",325,490,449,,,,,,,,,,,,,,,
California,2020,27,7/4/2020,"5,874","5,419",27,"1,111",225,317,77,234,49,84,177,"1,177",331,630,591,,,,,,,,,,,,,,,
California,2020,28,7/11/2020,"6,011","5,558",24,"1,148",230,319,105,218,47,67,171,"1,166",314,728,688,,,,,,,,,,,,,,,
California,2020,29,7/18/2020,"6,200","5,759",21,"1,071",229,357,94,216,41,91,195,"1,190",333,875,819,,,,,,,,,,,,,,,
California,2020,30,7/25/2020,"6,214","5,803",27,"1,116",204,342,93,230,43,81,217,"1,177",306,995,913,,,,,,,,,,,,,,,
California,2020,31,8/1/2020,"6,301","5,885",31,"1,143",227,353,92,237,55,86,210,"1,149",325,997,939,,,,,,,,,,,,,,,
California,2020,32,8/8/2020,"6,263","5,843",33,"1,164",184,338,73,211,39,79,257,"1,193",343,979,917,,,,,,,,,,,,,,,
California,2020,33,8/15/2020,"6,238","5,861",36,"1,185",204,372,95,238,49,88,297,"1,103",339,858,798,,,,,,,,,,,,,,,
California,2020,34,8/22/2020,"6,409","6,001",36,"1,139",225,354,77,208,39,76,373,"1,291",333,813,749,,,,,,,,,,,,,,,
California,2020,35,8/29/2020,"5,814","5,498",26,"1,089",174,346,70,207,43,85,376,"1,087",338,717,663,,,,,,,,,,,,,,,
California,2020,36,9/5/2020,"5,672","5,358",28,"1,101",202,356,81,202,48,82,312,"1,062",324,587,527,,,,,,,,,,,,,,,
California,2020,37,9/12/2020,"5,729","5,411",19,"1,172",217,331,93,193,40,64,390,"1,066",321,504,460,,,,,,,,,,,,,,,
California,2020,38,9/19/2020,"5,486","5,218",30,"1,143",176,332,61,185,45,74,376,"1,076",319,447,413,,,,,,,,,,,,,,,
California,2020,39,9/26/2020,"4,895","4,675",21,988,169,307,72,200,36,48,342,940,307,336,303,,,,,,,,,,,,,,,
California,2020,40,10/3/2020,"3,845","3,724",15,842,147,309,60,158,36,54,246,748,247,139,129,,,,,,,,,,,,,,,
Colorado,2019,1,1/5/2019,836,744,11,172,22,40,17,42,17,12,,190,50,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,2,1/12/2019,831,744,13,150,20,37,17,57,,14,,180,44,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,3,1/19/2019,827,718,11,149,21,44,11,57,12,14,,176,36,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,4,1/26/2019,768,691,11,152,30,39,12,54,16,,,151,48,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,5,2/2/2019,783,698,11,162,23,42,15,55,15,10,,144,40,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,6,2/9/2019,794,700,,166,29,45,18,44,,15,,160,31,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,7,2/16/2019,853,752,15,157,22,31,21,57,17,19,,176,39,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,8,2/23/2019,810,719,,141,27,32,23,56,14,,,166,41,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,9,3/2/2019,812,732,,175,23,33,,57,20,10,,153,47,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,10,3/9/2019,840,754,10,156,22,36,22,61,13,12,,180,39,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,11,3/16/2019,819,725,13,163,18,40,19,67,18,13,,127,48,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,12,3/23/2019,809,705,,150,19,33,17,44,12,,,176,38,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,13,3/30/2019,782,691,11,134,14,39,14,63,14,15,,147,45,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,14,4/6/2019,747,647,,156,20,46,,47,,10,,140,40,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,15,4/13/2019,804,709,,158,19,32,18,68,,11,,155,46,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,16,4/20/2019,757,664,,133,15,35,,62,12,,,158,36,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,17,4/27/2019,726,626,,143,15,29,13,42,11,14,,144,51,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2019,18,5/4/2019,781,689,11,167,20,30,,37,15,,,166,38,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,19,5/11/2019,716,630,,161,18,24,14,40,12,,,132,38,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,20,5/18/2019,768,680,,162,16,33,,56,10,12,,138,44,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,21,5/25/2019,801,716,,173,16,42,,48,12,,,161,28,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,22,6/1/2019,765,675,,174,20,42,,44,10,,,152,33,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,23,6/8/2019,793,671,,151,22,40,,34,14,,,175,33,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,24,6/15/2019,714,626,,151,12,18,,62,11,11,,152,29,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,25,6/22/2019,748,655,,156,23,34,,48,,,,138,41,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,26,6/29/2019,723,621,,142,21,19,,60,16,10,,147,35,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,27,7/6/2019,740,621,,141,20,31,,50,16,,,154,45,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,28,7/13/2019,707,614,11,135,20,28,,43,,,,143,48,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,29,7/20/2019,704,590,,146,15,26,,29,13,10,,129,40,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,30,7/27/2019,713,604,,161,21,26,,44,,13,,128,38,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,31,8/3/2019,765,670,,178,16,28,,48,,,,151,31,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,32,8/10/2019,687,576,12,131,18,43,,41,13,10,,125,32,0,0,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,33,8/17/2019,701,603,,155,20,37,,40,,,,131,34,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,34,8/24/2019,741,642,,156,17,41,,33,,,,142,38,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,35,8/31/2019,699,607,,140,17,34,,47,,,,131,36,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,36,9/7/2019,774,670,,168,19,46,,45,14,,,146,33,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,37,9/14/2019,733,629,,138,20,42,,35,,13,,151,35,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,38,9/21/2019,747,665,,161,17,40,,39,19,13,,156,36,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,39,9/28/2019,712,626,14,142,19,30,10,42,,15,,140,30,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,40,10/5/2019,730,634,,148,13,42,,41,15,12,,132,33,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,41,10/12/2019,769,676,12,152,19,37,,45,,10,,167,33,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2019,42,10/19/2019,817,723,11,168,22,46,,48,15,15,,164,34,0,0,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,43,10/26/2019,792,696,,155,17,41,,56,12,,,161,55,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,44,11/2/2019,752,661,11,140,30,37,,55,19,,,123,31,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,45,11/9/2019,788,691,,157,20,53,,43,,,,160,39,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,46,11/16/2019,795,691,,160,21,35,,42,13,12,,156,49,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2019,47,11/23/2019,763,685,,167,24,36,,54,10,,,156,31,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,48,11/30/2019,739,660,,157,31,35,11,47,11,,,157,42,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,49,12/7/2019,750,655,,165,18,38,,48,,,,161,46,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,50,12/14/2019,785,698,11,172,20,51,,53,14,,,152,50,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,51,12/21/2019,807,702,13,149,22,51,10,52,,,,147,45,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2019,52,12/28/2019,842,745,,163,30,50,,43,14,,,168,49,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,1,1/4/2020,854,759,,157,19,33,,53,20,13,10,177,46,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Colorado,2020,2,1/11/2020,872,770,,176,25,41,16,48,,11,,168,47,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2020,3,1/18/2020,848,751,10,185,21,30,16,61,13,12,,164,49,,,,,,,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Colorado,2020,4,1/25/2020,852,749,,180,21,39,27,60,21,17,,147,40,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,5,2/1/2020,792,706,,163,17,44,11,47,,11,,146,51,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Colorado,2020,6,2/8/2020,846,754,,178,26,43,17,59,15,10,,155,35,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,7,2/15/2020,807,704,11,168,15,47,14,52,18,10,,132,41,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,8,2/22/2020,880,757,,179,28,39,10,49,10,18,,160,56,0,0,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,9,2/29/2020,842,741,,163,18,39,19,67,10,,,163,41,,,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Colorado,2020,10,3/7/2020,821,718,,150,21,33,16,57,12,,,155,44,0,0,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,11,3/14/2020,822,715,10,162,19,39,15,54,,14,,150,43,,,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
Colorado,2020,12,3/21/2020,890,780,16,170,29,37,22,60,14,12,,155,39,16,11,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,13,3/28/2020,859,778,10,152,13,55,21,58,16,,,169,44,46,44,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,14,4/4/2020,967,889,18,177,26,50,16,52,18,12,,156,42,130,125,,,,,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,15,4/11/2020,"1,096",986,11,167,28,47,14,50,22,,,175,39,214,201,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,16,4/18/2020,"1,105","1,002",,172,26,65,,65,11,15,,175,49,218,197,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2020,17,4/25/2020,"1,066",948,,171,24,54,11,55,12,11,,156,37,224,206,,,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,,,
Colorado,2020,18,5/2/2020,997,888,,147,11,39,10,42,14,,,162,44,188,173,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,19,5/9/2020,905,783,,129,27,33,,36,13,,,154,42,139,127,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,20,5/16/2020,883,773,,157,20,43,,50,14,,,142,48,97,81,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,21,5/23/2020,847,746,12,141,23,29,,36,,,,183,38,93,80,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,22,5/30/2020,833,723,,144,19,35,,47,14,,,138,45,75,66,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,23,6/6/2020,820,707,,143,22,41,,44,10,,,144,31,63,48,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,24,6/13/2020,812,705,,147,23,32,,49,14,,,150,35,59,48,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,25,6/20/2020,859,746,,156,14,27,,48,18,10,,160,40,38,30,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Colorado,2020,26,6/27/2020,876,744,11,162,27,41,,40,13,,,174,44,22,15,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,27,7/4/2020,784,682,,140,18,37,,29,14,,,153,46,25,22,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Colorado,2020,28,7/11/2020,814,699,,137,23,47,,42,12,,11,150,41,29,21,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Colorado,2020,29,7/18/2020,808,694,,167,28,39,,42,11,12,17,128,45,43,30,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Colorado,2020,30,7/25/2020,832,715,,160,15,47,,36,,,19,149,54,32,26,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,31,8/1/2020,807,709,,159,21,33,,40,,,22,152,39,35,29,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,32,8/8/2020,837,749,10,160,20,46,,45,,,48,142,39,37,33,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,33,8/15/2020,827,732,,143,23,35,,46,,,40,158,38,28,23,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,34,8/22/2020,857,760,,150,22,41,,50,11,13,54,160,24,18,14,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Colorado,2020,35,8/29/2020,811,737,,161,16,34,,39,,,55,131,53,28,24,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,36,9/5/2020,735,671,,143,12,31,,34,10,,53,122,42,20,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,,
Colorado,2020,37,9/12/2020,832,778,,166,25,31,,41,,,69,138,45,32,27,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,38,9/19/2020,788,724,,157,24,46,,34,,,72,127,30,21,20,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Colorado,2020,39,9/26/2020,802,750,,156,15,33,,48,14,10,87,140,34,25,17,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,,
Colorado,2020,40,10/3/2020,609,582,,119,14,26,,30,,,74,93,43,23,19,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Connecticut,2019,1,1/5/2019,631,592,12,127,17,15,,22,,,13,161,31,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
Connecticut,2019,2,1/12/2019,628,575,,128,14,26,17,27,,12,,158,26,0,0,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Connecticut,2019,3,1/19/2019,627,586,19,122,18,12,17,46,12,15,,148,27,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,4,1/26/2019,734,688,15,144,24,25,23,29,10,21,,171,29,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,5,2/2/2019,657,614,12,133,16,21,15,40,14,18,,152,24,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,6,2/9/2019,689,629,14,145,20,30,16,34,13,,,170,26,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,7,2/16/2019,670,614,13,101,23,17,15,30,10,22,,176,35,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,8,2/23/2019,681,633,14,138,15,22,22,32,14,12,12,151,22,0,0,,,,,,,,,,,,,,,
Connecticut,2019,9,3/2/2019,653,601,17,119,12,18,13,30,13,,,164,28,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,10,3/9/2019,644,587,18,131,20,12,13,31,12,15,,142,30,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,11,3/16/2019,677,627,14,129,10,31,27,30,15,13,,162,23,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,12,3/23/2019,682,625,10,137,14,25,12,31,10,12,,170,31,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,13,3/30/2019,629,569,15,121,13,18,13,38,14,,,143,33,0,0,,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,14,4/6/2019,636,579,14,118,18,24,17,30,,12,12,139,22,0,0,,,,,,,,,Suppressed (counts 1-9),,,,,,
Connecticut,2019,15,4/13/2019,656,610,17,134,23,11,16,29,12,19,,146,40,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,16,4/20/2019,598,561,16,111,15,28,13,35,,17,16,146,25,0,0,,,,,,,,,Suppressed (counts 1-9),,,,,,
Connecticut,2019,17,4/27/2019,609,563,13,139,13,13,,30,15,14,,133,33,0,0,,,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Connecticut,2019,18,5/4/2019,613,562,17,125,11,17,16,23,15,13,,151,20,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,19,5/11/2019,578,515,13,109,12,17,11,18,11,11,,132,29,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,20,5/18/2019,574,534,10,121,16,21,,33,10,,,154,13,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,21,5/25/2019,586,532,12,136,17,11,,31,,14,,141,26,0,0,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Connecticut,2019,22,6/1/2019,558,511,,116,,20,11,23,,12,,130,23,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Connecticut,2019,23,6/8/2019,666,589,16,140,19,16,23,35,10,15,13,119,34,0,0,,,,,,,,,,,,,,,
Connecticut,2019,24,6/15/2019,537,491,,119,18,15,,30,10,16,,114,25,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Connecticut,2019,25,6/22/2019,538,493,10,109,,12,,36,,11,,127,32,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Connecticut,2019,26,6/29/2019,591,533,10,125,15,18,,24,14,,,134,29,0,0,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,27,7/6/2019,589,525,11,119,15,17,10,26,12,11,,137,32,0,0,,,,,,,,,,,Suppressed (counts 1-9),,,,
Connecticut,2019,28,7/13/2019,591,532,11,120,15,21,10,32,,13,,142,30,0,0,,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
Connecticut,2019,29,7/20/2019,560,501,,133,12,13,,16,13,13,,124,19,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Connecticut,2019,30,7/27/2019,588,522,11,129,,24,,22,11,11,,141,19,0,0,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Connecticut,2019,31,8/3/2019,560,504,,128,10,19,,30,,10,10,124,27,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,
Connecticut,2019,32,8/10/2019,596,522,12,127,14,,,22,11,,,150,26,0,0,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,33,8/17/2019,557,496,,125,,16,10,16,,,,130,16,0,0,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,34,8/24/2019,565,496,,119,12,21,,22,13,12,,116,17,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
Connecticut,2019,35,8/31/2019,591,522,,128,15,20,,18,,,,132,20,0,0,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,36,9/7/2019,562,506,10,98,15,18,10,38,,,,131,30,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
Connecticut,2019,37,9/14/2019,551,506,12,140,16,10,10,20,,,,125,23,0,0,,,,,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
