jurisdiction,number_of_deaths,year,week,last_week
West Virginia,479,2020,5,37
West Virginia,479,2020,6,37
West Virginia,472,2020,7,37
West Virginia,466,2020,8,37
West Virginia,456,2020,9,37
West Virginia,482,2020,10,37
West Virginia,471,2020,11,37
West Virginia,468,2020,12,37
West Virginia,487,2020,13,37
West Virginia,451,2020,14,37
West Virginia,492,2020,15,37
West Virginia,368,2020,16,37
West Virginia,426,2020,17,37
West Virginia,451,2020,18,37
West Virginia,440,2020,19,37
West Virginia,468,2020,20,37
West Virginia,431,2020,21,37
West Virginia,404,2020,22,37
West Virginia,388,2020,23,37
West Virginia,437,2020,24,37
West Virginia,409,2020,25,37
West Virginia,449,2020,26,37
West Virginia,412,2020,27,37
West Virginia,417,2020,28,37
West Virginia,411,2020,29,37
West Virginia,469,2020,30,37
West Virginia,421,2020,31,37
West Virginia,419,2020,32,37
West Virginia,330,2020,33,37
West Virginia,217,2020,34,37
West Virginia,91,2020,35,37
West Virginia,28,2020,36,37
West Virginia,,2020,37,37
Wisconsin,1118,2020,1,37
Wisconsin,1060,2020,2,37
Wisconsin,1133,2020,3,37
Wisconsin,1086,2020,4,37
Wisconsin,1176,2020,5,37
Wisconsin,1054,2020,6,37
Wisconsin,1125,2020,7,37
Wisconsin,1161,2020,8,37
Wisconsin,1136,2020,9,37
Wisconsin,1116,2020,10,37
Wisconsin,1105,2020,11,37
Wisconsin,1114,2020,12,37
Wisconsin,1146,2020,13,37
Wisconsin,1221,2020,14,37
Wisconsin,1170,2020,15,37
Wisconsin,1150,2020,16,37
Wisconsin,1026,2020,17,37
Wisconsin,1162,2020,18,37
Wisconsin,1080,2020,19,37
Wisconsin,1022,2020,20,37
Wisconsin,1075,2020,21,37
Wisconsin,1138,2020,22,37
Wisconsin,1043,2020,23,37
Wisconsin,1025,2020,24,37
Wisconsin,1084,2020,25,37
Wisconsin,1032,2020,26,37
Wisconsin,1066,2020,27,37
Wisconsin,1047,2020,28,37
Wisconsin,1034,2020,29,37
Wisconsin,1098,2020,30,37
Wisconsin,1054,2020,31,37
Wisconsin,1090,2020,32,37
Wisconsin,1114,2020,33,37
Wisconsin,1050,2020,34,37
Wisconsin,1041,2020,35,37
Wisconsin,942,2020,36,37
Wisconsin,845,2020,37,37
Wyoming,144,2020,1,37
Wyoming,81,2020,2,37
Wyoming,103,2020,3,37
Wyoming,96,2020,4,37
Wyoming,94,2020,5,37
Wyoming,97,2020,6,37
Wyoming,75,2020,7,37
Wyoming,101,2020,8,37
Wyoming,100,2020,9,37
Wyoming,80,2020,10,37
Wyoming,85,2020,11,37
Wyoming,117,2020,12,37
Wyoming,88,2020,13,37
Wyoming,123,2020,14,37
Wyoming,102,2020,15,37
Wyoming,89,2020,16,37
Wyoming,98,2020,17,37
Wyoming,68,2020,18,37
Wyoming,83,2020,19,37
Wyoming,101,2020,20,37
Wyoming,96,2020,21,37
Wyoming,84,2020,22,37
Wyoming,105,2020,23,37
Wyoming,96,2020,24,37
Wyoming,93,2020,25,37
Wyoming,89,2020,26,37
Wyoming,102,2020,27,37
Wyoming,104,2020,28,37
Wyoming,101,2020,29,37
Wyoming,93,2020,30,37
Wyoming,90,2020,31,37
Wyoming,106,2020,32,37
Wyoming,109,2020,33,37
Wyoming,94,2020,34,37
Wyoming,81,2020,35,37
Wyoming,93,2020,36,37
Wyoming,82,2020,37,37
