jurisdiction,number_of_deaths,year,week,last_week
Virginia,1481,2020,28,38
Virginia,1382,2020,29,38
Virginia,1453,2020,30,38
Virginia,1448,2020,31,38
Virginia,1492,2020,32,38
Virginia,1430,2020,33,38
Virginia,1427,2020,34,38
Virginia,1408,2020,35,38
Virginia,1388,2020,36,38
Virginia,1306,2020,37,38
Virginia,1048,2020,38,38
Washington,1184,2020,1,38
Washington,1244,2020,2,38
Washington,1221,2020,3,38
Washington,1193,2020,4,38
Washington,1198,2020,5,38
Washington,1178,2020,6,38
Washington,1179,2020,7,38
Washington,1115,2020,8,38
Washington,1134,2020,9,38
Washington,1208,2020,10,38
Washington,1165,2020,11,38
Washington,1223,2020,12,38
Washington,1293,2020,13,38
Washington,1305,2020,14,38
Washington,1304,2020,15,38
Washington,1249,2020,16,38
Washington,1230,2020,17,38
Washington,1155,2020,18,38
Washington,1210,2020,19,38
Washington,1138,2020,20,38
Washington,1114,2020,21,38
Washington,1055,2020,22,38
Washington,1053,2020,23,38
Washington,1098,2020,24,38
Washington,1126,2020,25,38
Washington,1082,2020,26,38
Washington,1120,2020,27,38
Washington,1155,2020,28,38
Washington,1174,2020,29,38
Washington,1173,2020,30,38
Washington,1225,2020,31,38
Washington,1223,2020,32,38
Washington,1162,2020,33,38
Washington,1189,2020,34,38
Washington,1098,2020,35,38
Washington,1205,2020,36,38
Washington,1096,2020,37,38
Washington,951,2020,38,38
West Virginia,470,2020,1,38
West Virginia,491,2020,2,38
West Virginia,518,2020,3,38
West Virginia,439,2020,4,38
West Virginia,479,2020,5,38
West Virginia,479,2020,6,38
West Virginia,472,2020,7,38
West Virginia,466,2020,8,38
West Virginia,456,2020,9,38
West Virginia,482,2020,10,38
West Virginia,471,2020,11,38
West Virginia,468,2020,12,38
West Virginia,487,2020,13,38
West Virginia,451,2020,14,38
West Virginia,492,2020,15,38
West Virginia,368,2020,16,38
West Virginia,426,2020,17,38
West Virginia,451,2020,18,38
West Virginia,440,2020,19,38
West Virginia,468,2020,20,38
West Virginia,431,2020,21,38
West Virginia,404,2020,22,38
West Virginia,390,2020,23,38
West Virginia,437,2020,24,38
West Virginia,409,2020,25,38
West Virginia,449,2020,26,38
West Virginia,412,2020,27,38
West Virginia,417,2020,28,38
West Virginia,412,2020,29,38
West Virginia,469,2020,30,38
West Virginia,421,2020,31,38
West Virginia,420,2020,32,38
West Virginia,332,2020,33,38
West Virginia,221,2020,34,38
West Virginia,97,2020,35,38
West Virginia,34,2020,36,38
West Virginia,10,2020,37,38
West Virginia,,2020,38,38
Wisconsin,1118,2020,1,38
Wisconsin,1060,2020,2,38
Wisconsin,1133,2020,3,38
Wisconsin,1086,2020,4,38
Wisconsin,1176,2020,5,38
Wisconsin,1054,2020,6,38
Wisconsin,1125,2020,7,38
Wisconsin,1161,2020,8,38
Wisconsin,1136,2020,9,38
Wisconsin,1116,2020,10,38
Wisconsin,1105,2020,11,38
Wisconsin,1114,2020,12,38
Wisconsin,1146,2020,13,38
Wisconsin,1221,2020,14,38
Wisconsin,1170,2020,15,38
Wisconsin,1150,2020,16,38
Wisconsin,1026,2020,17,38
Wisconsin,1162,2020,18,38
Wisconsin,1080,2020,19,38
Wisconsin,1022,2020,20,38
Wisconsin,1075,2020,21,38
Wisconsin,1138,2020,22,38
Wisconsin,1043,2020,23,38
Wisconsin,1025,2020,24,38
Wisconsin,1084,2020,25,38
Wisconsin,1032,2020,26,38
Wisconsin,1066,2020,27,38
Wisconsin,1047,2020,28,38
Wisconsin,1036,2020,29,38
Wisconsin,1099,2020,30,38
Wisconsin,1054,2020,31,38
Wisconsin,1094,2020,32,38
Wisconsin,1120,2020,33,38
Wisconsin,1052,2020,34,38
Wisconsin,1066,2020,35,38
Wisconsin,999,2020,36,38
Wisconsin,993,2020,37,38
Wisconsin,884,2020,38,38
Wyoming,144,2020,1,38
Wyoming,81,2020,2,38
Wyoming,103,2020,3,38
Wyoming,96,2020,4,38
Wyoming,94,2020,5,38
Wyoming,97,2020,6,38
Wyoming,75,2020,7,38
Wyoming,101,2020,8,38
Wyoming,100,2020,9,38
Wyoming,80,2020,10,38
Wyoming,85,2020,11,38
Wyoming,117,2020,12,38
Wyoming,88,2020,13,38
Wyoming,123,2020,14,38
Wyoming,102,2020,15,38
Wyoming,89,2020,16,38
Wyoming,98,2020,17,38
Wyoming,68,2020,18,38
Wyoming,83,2020,19,38
Wyoming,101,2020,20,38
Wyoming,96,2020,21,38
Wyoming,84,2020,22,38
Wyoming,105,2020,23,38
Wyoming,96,2020,24,38
Wyoming,93,2020,25,38
Wyoming,89,2020,26,38
Wyoming,102,2020,27,38
Wyoming,104,2020,28,38
Wyoming,101,2020,29,38
Wyoming,94,2020,30,38
Wyoming,90,2020,31,38
Wyoming,106,2020,32,38
Wyoming,111,2020,33,38
Wyoming,95,2020,34,38
Wyoming,85,2020,35,38
Wyoming,103,2020,36,38
Wyoming,106,2020,37,38
Wyoming,60,2020,38,38
